Name,DateTime,AVG_CPU_UTIL,AVG_MEM_UTIL
 OHS_HOST153        , 2018-10-02 ,1.117361111111111,26.01875
 OHS_HOST153        , 2018-10-03 ,5.720138888888889,27.018055555555556
 OHS_HOST153        , 2018-10-04 ,5.1,26.98402777777778
 OHS_HOST153        , 2018-10-05 ,5.802083333333333,27.288888888888888
 OHS_HOST153        , 2018-10-06 ,5.2997218358831715,27.61961057023644
 OHS_HOST153        , 2018-10-07 ,1.2486111111111111,28.39027777777778
 OHS_HOST153        , 2018-10-08 ,4.324305555555555,29.127083333333335
 OHS_HOST153        , 2018-10-09 ,4.247222222222222,29.52777777777778
 OHS_HOST153        , 2018-10-10 ,4.179861111111111,29.636805555555554
 OHS_HOST153        , 2018-10-11 ,4.274305555555555,30.463194444444444
 OHS_HOST153        , 2018-10-12 ,4.51063829787234,30.66808510638298
 OHS_HOST153        , 2018-10-13 ,0.9659248956884562,31.86230876216968
 OHS_HOST153        , 2018-10-14 ,1.2479166666666666,38.27916666666667
 OHS_HOST153        , 2018-10-15 ,4.959027777777778,39.015972222222224
 OHS_HOST153        , 2018-10-16 ,4.473611111111111,39.072916666666664
 OHS_HOST153        , 2018-10-17 ,4.325694444444444,39.520833333333336
 OHS_HOST153        , 2018-10-18 ,2.6597222222222223,39.959722222222226
 OHS_HOST153        , 2018-10-19 ,2.7354166666666666,38.90625
 OHS_HOST153        , 2018-10-20 ,3.8484005563282335,39.008344923504865
 OHS_HOST153        , 2018-10-21 ,1.2159722222222222,51.18194444444445
 OHS_HOST153        , 2018-10-22 ,4.407638888888889,51.14861111111111
 OHS_HOST153        , 2018-10-23 ,4.405555555555556,51.013194444444444
 OHS_HOST153        , 2018-10-24 ,3.5819444444444444,51.453472222222224
 OHS_HOST153        , 2018-10-25 ,4.788888888888889,51.227777777777774
 OHS_HOST153        , 2018-10-26 ,4.459722222222222,51.3
 OHS_HOST153        , 2018-10-27 ,0.8477051460361613,51.01877607788595
 OHS_HOST153        , 2018-10-28 ,0.9743055555555555,51.00069444444444
 OHS_HOST153        , 2018-10-29 ,4.960416666666666,51.143055555555556
 OHS_HOST153        , 2018-10-30 ,4.483333333333333,51.2125
 OHS_HOST153        , 2018-10-31 ,5.413194444444445,51.41041666666667
 OHS_HOST153        , 2018-11-01 ,4.9333333333333345,51.44027777777778
 OHS_HOST153        , 2018-11-02 ,4.134722222222222,51.53541666666667
 OHS_HOST153        , 2018-11-03 ,4.127955493741307,51.90751043115438
 OHS_HOST153        , 2018-11-04 ,0.7215547703180212,51.09328621908127
 OHS_HOST153        , 2018-11-05 ,4.889583333333333,51.979166666666664
 OHS_HOST153        , 2018-11-06 ,4.330555555555556,52.00833333333333
 OHS_HOST153        , 2018-11-07 ,1.8659722222222221,51.65972222222222
 OHS_HOST153        , 2018-11-08 ,2.301388888888889,51.608333333333334
 OHS_HOST153        , 2018-11-09 ,3.6743055555555557,51.92986111111111
 OHS_HOST153        , 2018-11-10 ,1.0146036161335188,51.71627260083449
 OHS_HOST153        , 2018-11-11 ,1.889060092449923,51.95685670261941
 OHS_HOST153        , 2018-11-12 ,5.175694444444445,51.49027777777778
 OHS_HOST153        , 2018-11-13 ,4.740972222222222,51.453472222222224
 OHS_HOST153        , 2018-11-14 ,4.589273112208892,51.53211009174312
 OHS_HOST153        , 2018-11-15 ,4.592361111111111,51.856944444444444
 OHS_HOST153        , 2018-11-16 ,4.074305555555555,51.55416666666667
 OHS_HOST153        , 2018-11-17 ,4.600556715379263,51.504523312456506
 OHS_HOST153        , 2018-11-18 ,1.4277777777777778,51.510416666666664
 OHS_HOST153        , 2018-11-19 ,4.906944444444444,51.986805555555556
 OHS_HOST153        , 2018-11-20 ,4.222916666666666,52.014583333333334
 OHS_HOST153        , 2018-11-21 ,2.3986111111111112,55.34652777777778
 OHS_HOST153        , 2018-11-22 ,4.61875,55.013194444444444
 OHS_HOST153        , 2018-11-23 ,2.1756944444444444,54.96527777777778
 OHS_HOST153        , 2018-11-24 ,1.2225609756097562,37.9092987804878
 OHS_HOST153        , 2018-11-25 ,0.8569444444444444,19.970833333333335
 OHS_HOST153        , 2018-11-26 ,2.781097984711605,21.585128561501044
 OHS_HOST153        , 2018-11-27 ,4.440972222222222,22.647222222222222
 OHS_HOST153        , 2018-11-28 ,3.9902777777777776,23.59861111111111
 OHS_HOST153        , 2018-11-29 ,4.919444444444444,23.864583333333332
 OHS_HOST153        , 2018-11-30 ,5.541666666666667,24.59513888888889
 OHS_HOST153        , 2018-12-01 ,4.356216628527841,24.797864225781847
 OHS_HOST153        , 2018-12-02 ,1.238294898672257,25.438155136268342
 OHS_HOST153        , 2018-12-03 ,5.90007745933385,26.236250968241674
 OHS_HOST153        , 2018-12-04 ,4.747663551401869,28.360591900311526
 OHS_HOST153        , 2018-12-05 ,5.052593133674215,39.78743608473338
 OHS_HOST153        , 2018-12-06 ,4.1888809693513895,43.53528153955809
 OHS_HOST153        , 2018-12-07 ,4.862891207153503,44.48509687034277
 OHS_HOST153        , 2018-12-08 ,1.030195381882771,45.00177619893428
 OHS_HOST153        , 2018-12-09 ,0.8670438472418671,44.83875530410184
 OHS_HOST153        , 2018-12-10 ,3.150506512301013,29.839363241678726
 OHS_HOST153        , 2018-12-11 ,2.2222222222222223,30.304166666666667
 OHS_HOST153        , 2018-12-12 ,2.0423402617398,30.056197074672824
 OHS_HOST153        , 2018-12-13 ,1.9986052998605301,29.956066945606693
 OHS_HOST153        , 2018-12-14 ,2.0506944444444444,30.635416666666668
