Name,DateTime,AVG_CPU_UTIL,AVG_MEM_UTIL
 WEBLOGIC_HOST152   , 2018-12-07 ,3.9769001490312967,56.870342771982116
 WEBLOGIC_HOST152   , 2018-12-08 ,0.8765541740674956,50.13143872113677
 WEBLOGIC_HOST152   , 2018-12-09 ,1.134136546184739,52.8281124497992
 WEBLOGIC_HOST152   , 2018-12-10 ,4.3599153140437545,64.02470007057163
 WEBLOGIC_HOST152   , 2018-12-11 ,6.5368055555555555,61.91736111111111
 WEBLOGIC_HOST152   , 2018-12-12 ,4.035411855273287,60.51270207852194
 WEBLOGIC_HOST152   , 2018-12-13 ,4.323835997220292,61.10006949270327
 WEBLOGIC_HOST152   , 2018-12-14 ,4.2652777777777775,65.82986111111111
 WEBLOGIC_HOST152   , 2018-12-15 ,3.883629191321499,59.43688362919132
 WEBLOGIC_HOST152   , 2018-12-16 ,1.1881944444444446,54.390277777777776
 WEBLOGIC_HOST152   , 2018-12-17 ,3.8341463414634145,61.445296167247385
 WEBLOGIC_HOST152   , 2018-12-18 ,4.770506108202444,59.674520069808025
 WEBLOGIC_HOST152   , 2018-12-24 ,5.362222222222222,46.04
 WEBLOGIC_HOST152   , 2018-12-25 ,0.7340277777777777,37.35486111111111
 WEBLOGIC_HOST152   , 2018-12-26 ,4.295138888888889,45.08402777777778
 WEBLOGIC_HOST152   , 2018-12-27 ,4.461805555555555,50.327083333333334
 WEBLOGIC_HOST152   , 2018-12-28 ,4.618055555555555,50.93541666666667
 WEBLOGIC_HOST152   , 2018-12-29 ,4.676388888888889,47.921527777777776
 WEBLOGIC_HOST152   , 2018-12-30 ,1.8590277777777777,45.240972222222226
 WEBLOGIC_HOST152   , 2018-12-31 ,5.697222222222222,54.91388888888889
 WEBLOGIC_HOST152   , 2019-01-01 ,4.122222222222222,53.639583333333334
 WEBLOGIC_HOST152   , 2019-01-02 ,4.744591765526867,49.86950453593859
 WEBLOGIC_HOST152   , 2019-01-03 ,5.3375,51.07361111111111
 WEBLOGIC_HOST152   , 2019-01-04 ,4.852083333333334,52.46666666666667
 WEBLOGIC_HOST152   , 2019-01-05 ,4.709027777777778,53.708333333333336
 WEBLOGIC_HOST152   , 2019-01-06 ,1.6208333333333331,46.736805555555556
 WEBLOGIC_HOST152   , 2019-01-07 ,5.715277777777778,51.77152777777778
 WEBLOGIC_HOST152   , 2019-01-08 ,4.978472222222222,55.665277777777774
 WEBLOGIC_HOST152   , 2019-01-09 ,5.402083333333334,53.94861111111111
 WEBLOGIC_HOST152   , 2019-01-10 ,5.505998588567396,55.705716302046575
 WEBLOGIC_HOST152   , 2019-01-11 ,4.767361111111111,53.99236111111111
 WEBLOGIC_HOST152   , 2019-01-12 ,1.1076388888888888,47.84027777777778
 WEBLOGIC_HOST152   , 2019-01-13 ,1.1493055555555556,49.10138888888889
 WEBLOGIC_HOST152   , 2019-01-14 ,4.847916666666666,58.09444444444444
 WEBLOGIC_HOST152   , 2019-01-15 ,3.6951388888888888,54.96180555555556
 WEBLOGIC_HOST152   , 2019-01-16 ,4.7756944444444445,54.19027777777778
 WEBLOGIC_HOST152   , 2019-01-17 ,5.801388888888889,56.9875
 WEBLOGIC_HOST152   , 2019-01-18 ,4.884027777777778,58.00763888888889
 WEBLOGIC_HOST152   , 2019-01-19 ,4.234190410006949,58.622654621264765
 WEBLOGIC_HOST152   , 2019-01-20 ,1.304861111111111,50.109027777777776
 WEBLOGIC_HOST152   , 2019-01-21 ,4.725694444444445,56.72152777777778
 WEBLOGIC_HOST152   , 2019-01-22 ,4.595104895104895,59.1013986013986
 WEBLOGIC_HOST152   , 2019-01-23 ,0.867739678096571,42.86983904828551
