Name,DateTime,AVG_CPU_UTIL,AVG_MEM_UTIL
 APP_HOST143        , 2018-10-02 ,6.477083333333334,20.634027777777778
 APP_HOST143        , 2018-10-03 ,19.189583333333335,27.51388888888889
 APP_HOST143        , 2018-10-04 ,16.470833333333335,29.81388888888889
 APP_HOST143        , 2018-10-05 ,18.221570066030814,27.975788701393984
 APP_HOST143        , 2018-10-06 ,17.88740323715693,27.550316678395497
 APP_HOST143        , 2018-10-07 ,5.5159722222222225,23.24652777777778
 APP_HOST143        , 2018-10-08 ,19.48992355802641,28.31410701876303
 APP_HOST143        , 2018-10-09 ,17.11883252258513,28.503127171646977
 APP_HOST143        , 2018-10-10 ,16.41904100069493,28.670604586518415
 APP_HOST143        , 2018-10-11 ,17.75,28.898611111111112
 APP_HOST143        , 2018-10-12 ,20.547838412473425,31.08504606661942
 APP_HOST143        , 2018-10-13 ,6.30090340514246,26.507296733842946
 APP_HOST143        , 2018-10-14 ,8.220291869353717,29.01459346768589
 APP_HOST143        , 2018-10-15 ,23.572916666666668,33.33125
 APP_HOST143        , 2018-10-16 ,17.32847222222222,32.40833333333333
 APP_HOST143        , 2018-10-17 ,15.795833333333333,32.25555555555555
 APP_HOST143        , 2018-10-18 ,10.739583333333334,30.11875
 APP_HOST143        , 2018-10-19 ,12.129861111111111,30.370833333333334
 APP_HOST143        , 2018-10-20 ,19.14394993045897,42.66063977746871
 APP_HOST143        , 2018-10-21 ,6.309722222222222,42.577777777777776
 APP_HOST143        , 2018-10-22 ,21.256944444444443,47.89375
 APP_HOST143        , 2018-10-23 ,17.429166666666667,46.87708333333333
 APP_HOST143        , 2018-10-24 ,17.521527777777777,46.18194444444445
 APP_HOST143        , 2018-10-25 ,19.488888888888887,47.4125
 APP_HOST143        , 2018-10-26 ,18.957638888888887,46.922916666666666
 APP_HOST143        , 2018-10-27 ,6.289290681502086,41.98678720445063
 APP_HOST143        , 2018-10-28 ,9.163194444444445,44.40763888888889
 APP_HOST143        , 2018-10-29 ,23.20625,48.97083333333333
 APP_HOST143        , 2018-10-30 ,19.559722222222224,47.93888888888889
 APP_HOST143        , 2018-10-31 ,15.980555555555556,48.88333333333333
 APP_HOST143        , 2018-11-01 ,18.727777777777778,48.110416666666666
 APP_HOST143        , 2018-11-02 ,17.353472222222223,48.75208333333333
 APP_HOST143        , 2018-11-03 ,17.799026425591098,48.02155771905424
 APP_HOST143        , 2018-11-04 ,6.795325779036827,43.14801699716714
 APP_HOST143        , 2018-11-05 ,19.89027777777778,50.09236111111111
 APP_HOST143        , 2018-11-06 ,16.834027777777777,45.87777777777778
 APP_HOST143        , 2018-11-07 ,9.331944444444444,44.891666666666666
 APP_HOST143        , 2018-11-08 ,11.715277777777779,45.19166666666667
 APP_HOST143        , 2018-11-09 ,15.965277777777779,46.702777777777776
 APP_HOST143        , 2018-11-10 ,3.3567454798331013,43.19123783031989
 APP_HOST143        , 2018-11-11 ,1.0755007704160247,45.2904468412943
 APP_HOST143        , 2018-11-12 ,15.924252953439888,48.55733148019458
 APP_HOST143        , 2018-11-13 ,16.141666666666666,47.99166666666667
 APP_HOST143        , 2018-11-14 ,15.778405081157375,46.97671136203246
 APP_HOST143        , 2018-11-15 ,14.761805555555556,47.392361111111114
 APP_HOST143        , 2018-11-16 ,15.929166666666667,46.87083333333333
 APP_HOST143        , 2018-11-17 ,14.823816155988858,46.33356545961003
 APP_HOST143        , 2018-11-18 ,2.6958333333333333,41.891666666666666
 APP_HOST143        , 2018-11-19 ,18.07847222222222,47.825694444444444
 APP_HOST143        , 2018-11-20 ,16.01388888888889,47.702083333333334
 APP_HOST143        , 2018-11-21 ,7.9,45.19166666666667
 APP_HOST143        , 2018-11-22 ,19.77777777777778,48.75277777777778
 APP_HOST143        , 2018-11-23 ,8.35,44.327083333333334
 APP_HOST143        , 2018-11-24 ,3.245426829268293,27.73170731707317
 APP_HOST143        , 2018-11-25 ,4.802777777777778,14.230555555555556
 APP_HOST143        , 2018-11-26 ,17.311805555555555,20.029166666666665
 APP_HOST143        , 2018-11-27 ,14.990277777777777,20.1125
 APP_HOST143        , 2018-11-28 ,14.699305555555556,20.330555555555556
 APP_HOST143        , 2018-11-29 ,12.827083333333333,20.386805555555554
 APP_HOST143        , 2018-11-30 ,13.440277777777778,23.13125
 APP_HOST143        , 2018-12-01 ,13.286012526096034,22.545581071677105
 APP_HOST143        , 2018-12-02 ,6.515471167369902,18.879746835443036
 APP_HOST143        , 2018-12-03 ,18.849305555555556,23.891666666666666
 APP_HOST143        , 2018-12-04 ,15.250694444444445,23.394444444444446
 APP_HOST143        , 2018-12-05 ,15.532638888888888,23.905555555555555
 APP_HOST143        , 2018-12-06 ,14.444761225944404,23.85816108339273
 APP_HOST143        , 2018-12-07 ,14.13888888888889,24.271527777777777
 APP_HOST143        , 2018-12-08 ,5.970137207425343,21.45682001614205
 APP_HOST143        , 2018-12-09 ,8.041666666666666,21.279166666666665
 APP_HOST143        , 2018-12-10 ,18.384027777777778,27.368055555555557
 APP_HOST143        , 2018-12-11 ,16.27777777777778,25.714583333333334
 APP_HOST143        , 2018-12-12 ,15.20486111111111,27.925694444444446
 APP_HOST143        , 2018-12-13 ,15.750522648083624,28.85226480836237
 APP_HOST143        , 2018-12-14 ,23.803472222222222,27.704166666666666
 APP_HOST143        , 2018-12-15 ,1.0,15.0
 APP_HOST143        , 2018-12-21 ,17.643908969210173,28.265060240963855
 APP_HOST143        , 2018-12-22 ,5.117352056168506,22.254764292878637
 APP_HOST143        , 2018-12-23 ,7.929166666666666,22.55763888888889
 APP_HOST143        , 2018-12-24 ,22.34722222222222,26.991666666666667
 APP_HOST143        , 2018-12-25 ,7.190277777777778,22.176388888888887
 APP_HOST143        , 2018-12-26 ,20.040277777777778,26.579166666666666
 APP_HOST143        , 2018-12-27 ,17.66782487838777,27.453787352328007
 APP_HOST143        , 2018-12-28 ,15.5875,26.56875
 APP_HOST143        , 2018-12-29 ,16.764583333333334,30.133333333333333
 APP_HOST143        , 2018-12-30 ,3.13125,23.75
 APP_HOST143        , 2018-12-31 ,15.64236111111111,32.90347222222222
 APP_HOST143        , 2019-01-01 ,13.006944444444445,30.459722222222222
 APP_HOST143        , 2019-01-02 ,12.138194444444444,29.77986111111111
 APP_HOST143        , 2019-01-03 ,14.828472222222222,30.358333333333334
 APP_HOST143        , 2019-01-04 ,15.55,30.634027777777778
 APP_HOST143        , 2019-01-05 ,15.578472222222222,33.19375
 APP_HOST143        , 2019-01-06 ,4.111111111111111,27.01875
 APP_HOST143        , 2019-01-07 ,18.833333333333332,32.892361111111114
 APP_HOST143        , 2019-01-08 ,15.748611111111112,31.80763888888889
 APP_HOST143        , 2019-01-09 ,15.403472222222222,31.365277777777777
 APP_HOST143        , 2019-01-10 ,15.615384615384615,32.21594918842625
 APP_HOST143        , 2019-01-11 ,17.554166666666667,32.80416666666667
 APP_HOST143        , 2019-01-12 ,7.668055555555555,30.22361111111111
 APP_HOST143        , 2019-01-13 ,8.274305555555555,31.011805555555554
 APP_HOST143        , 2019-01-14 ,20.97361111111111,34.7375
 APP_HOST143        , 2019-01-15 ,15.296527777777778,32.99513888888889
 APP_HOST143        , 2019-01-16 ,17.71875,34.2125
 APP_HOST143        , 2019-01-17 ,16.29722222222222,34.56041666666667
 APP_HOST143        , 2019-01-18 ,14.907638888888888,34.03958333333333
 APP_HOST143        , 2019-01-19 ,16.986091794158554,36.9749652294854
 APP_HOST143        , 2019-01-20 ,5.129166666666666,30.31597222222222
 APP_HOST143        , 2019-01-21 ,20.39375,36.143055555555556
 APP_HOST143        , 2019-01-22 ,17.38317107093185,40.49582753824757
 APP_HOST143        , 2019-01-23 ,17.91585535465925,40.04311543810849
